distance_km,elevation_change,road_type,num_stops,fuel_type,vehicle_age,engine_capacity,load_capacity_kg,weather,temperature_C,traffic_level,time_of_day,cargo_weight_kg,cargo_type,carbon_emissions_kg
369.8775267170398,26.232849382255374,urban,7,diesel,3,3.0,2000,clear,1.4327724669307018,medium,evening,1033.6021080057733,hazardous,161.34825700311254
198.3339688768261,487.5851929489874,rural,11,petrol,1,1.5,1000,clear,-2.676335533571208,high,evening,421.45567867557264,general,99.08128847824321
22.344772840022387,296.0342803045917,mixed,2,hybrid,14,4.0,5000,clear,9.628729011757978,medium,night,4359.329465554085,general,8.405116924552372
421.1086905818253,-156.28545103325274,rural,12,diesel,1,2.0,20000,clear,32.80241201499971,medium,morning,6206.587477946372,general,154.75712372717967
15.59481189249608,-175.38750069795293,highway,11,petrol,13,2.5,20000,foggy,39.80861637160762,medium,night,706.4771156868517,general,4.432824980403636
354.81289201823495,-82.11443569297901,rural,14,diesel,6,3.0,1000,clear,24.679734024815417,medium,evening,776.8314071544188,general,137.5741033147174
485.42598376576797,309.49910763510275,rural,14,hybrid,10,2.5,1000,snowy,-2.192418260390091,medium,afternoon,844.6985924229967,general,161.14673244237005
224.4540507926197,-71.38275191030047,rural,5,hybrid,14,2.0,20000,clear,23.67815258290206,low,evening,8791.869925104274,perishable,56.78983629076143
125.13696844801686,158.04073844618347,rural,10,petrol,1,1.5,20000,clear,3.7679207950679174,medium,morning,1567.5645373080704,fragile,37.34297193434103
355.38679492125704,-134.71791587341778,mixed,7,diesel,3,4.0,1000,foggy,25.8817198212125,medium,morning,171.0541676018803,general,147.3614130982512
410.39278958763674,444.6203104811366,highway,6,petrol,6,2.0,20000,clear,1.8142930277294889,severe,night,10269.11724457989,perishable,320.91800201405067
277.75085487814516,40.77242950849729,highway,14,petrol,5,2.5,5000,clear,-1.7967501408788578,medium,morning,622.822964833139,general,73.2903904673394
483.8472848755116,435.69243959244153,rural,13,electric,3,2.5,10000,clear,21.7237038350599,severe,evening,1845.6876435824727,perishable,48.87382073840878
35.31767361240094,461.412949337381,highway,5,diesel,8,2.5,10000,snowy,24.257561815494046,high,morning,7051.078333743345,general,29.434259525279288
257.3498431692188,-195.70994688042344,highway,6,diesel,4,1.5,5000,clear,-0.7613978461072113,severe,night,1076.224799131813,general,107.69823226956356
362.0424341880495,124.89463103911243,urban,2,diesel,1,5.0,10000,windy,15.60040103913581,low,morning,3532.2203255745776,general,243.21884202638748
432.6938308630977,-182.740761005175,rural,10,diesel,13,2.5,10000,clear,34.032460338005066,medium,evening,3412.351538666769,hazardous,185.73087537381352
97.83524983481712,436.0849364120341,highway,1,diesel,6,1.5,10000,windy,24.240834983446987,medium,night,4017.421703562023,general,41.95644201222208
402.0017060642039,162.8852813142031,rural,1,electric,9,2.5,2000,clear,23.79401248682663,low,evening,814.452272703051,perishable,14.551697752106792
280.8264671020872,-147.53919111105222,highway,8,diesel,11,3.0,5000,rainy,26.17769397107633,high,morning,2396.460758742555,general,117.39381027474589
204.31130417508197,-122.80629020640319,highway,3,petrol,1,5.0,20000,rainy,7.501095912519044,low,night,9600.282355474388,fragile,67.90781769056508
74.54036400375584,68.45631714491734,highway,11,petrol,7,3.0,1000,rainy,0.2972895502506656,low,night,279.4188140258408,fragile,18.620942708813168
433.9949218653671,458.1639350110226,highway,3,petrol,6,5.0,5000,rainy,26.675087072239908,low,night,758.0084897014225,perishable,150.84553227439181
87.06387200806053,285.0364060976566,rural,9,electric,13,2.0,5000,rainy,30.597044134059797,medium,morning,917.9578455228116,perishable,4.922269166829892
161.79605101245863,407.3332063323927,mixed,13,petrol,11,2.0,2000,clear,34.79031370778182,low,morning,447.33232442486775,perishable,76.10873105050698
152.12231066159407,56.519652437985755,rural,6,diesel,8,5.0,2000,rainy,29.761949014782626,medium,night,1495.6973885192194,hazardous,79.37255591035866
436.9928767535186,-169.75041031500118,highway,4,diesel,5,4.0,10000,rainy,7.304456273799879,medium,morning,8378.259284001106,fragile,177.1007789213058
339.62446716236,482.0223460430899,urban,4,hybrid,6,2.5,2000,clear,13.348637863076666,high,afternoon,1356.2394526914522,fragile,184.76329243051788
400.3738846237724,-187.97890653634133,highway,7,electric,9,2.5,20000,rainy,28.995486940686003,low,afternoon,844.338655742797,hazardous,13.277370800914111
132.7292704083245,463.3561571567623,highway,6,diesel,13,1.5,20000,clear,16.87974422955351,high,morning,10829.617262076703,general,90.2130109146719
316.18830880742945,58.074196694401294,urban,2,petrol,13,5.0,10000,foggy,17.857821063830805,high,evening,7048.66283245186,hazardous,300.91228187465543
290.15553174043686,-192.93671648468293,rural,9,petrol,8,2.0,2000,clear,37.127264532768436,medium,evening,986.587471154564,perishable,81.90998486577163
418.0868846262528,282.41006220715576,highway,2,petrol,6,5.0,10000,clear,37.88040822839046,severe,afternoon,812.0533805454307,perishable,208.03249158666935
453.98265963581764,486.3782128219479,highway,8,electric,8,3.0,1000,rainy,28.060794651910236,low,afternoon,509.62264105959287,perishable,19.672299371073198
15.956818023919535,475.93800598631475,mixed,4,diesel,7,1.5,2000,windy,30.47833555569295,medium,night,1183.505630726964,general,8.45507341085164
340.2697603388084,-87.34409215830709,urban,10,petrol,4,3.0,2000,clear,3.223914357672567,high,afternoon,1068.2721215050922,general,193.29743712410516
35.39954156866722,-73.12653575369151,mixed,1,diesel,6,1.5,2000,clear,19.690828756765647,medium,evening,1326.7694744936944,general,11.815591682112279
278.9407458879044,195.87724023376208,mixed,1,petrol,11,2.0,2000,clear,13.896282609316916,medium,afternoon,554.2349819153146,perishable,105.06057867700079
150.94003723140233,246.1133784998271,urban,9,diesel,6,2.5,20000,clear,-7.947595621155681,low,night,12586.309259464468,perishable,123.6651150072113
160.32053376584918,317.5925395661059,highway,4,petrol,0,5.0,10000,windy,34.17675983985765,medium,night,3064.0030685875627,perishable,64.65359954721676
182.94966669165473,-73.26474766949674,rural,1,diesel,3,2.5,20000,clear,4.785618871421313,high,evening,12862.848580110454,hazardous,110.02182587194957
314.43330003430896,471.30496073510415,highway,3,petrol,4,2.0,10000,windy,36.588390030791174,high,evening,4447.0226890456925,fragile,164.14380830319044
173.6844831776969,247.11747940246653,highway,3,petrol,11,5.0,1000,windy,21.82495432042397,low,night,726.3250925883599,general,61.7911145826675
369.0225347892374,392.9328432093884,rural,7,diesel,5,3.0,2000,rainy,30.652440171326234,high,afternoon,954.2537440404037,perishable,228.61183962899133
208.21841893119614,178.04600069892027,urban,6,diesel,6,4.0,5000,clear,12.938459844730918,high,morning,1365.7840645788017,general,175.03670727872276
43.493068151879726,89.99379331291782,highway,8,petrol,4,4.0,20000,rainy,-0.6292551040569772,medium,morning,17817.19704670319,hazardous,21.908555587290227
394.04232281721255,484.02803461649717,rural,7,diesel,1,2.0,5000,snowy,33.735982708878836,medium,evening,1165.3479452610584,perishable,219.09095026226777
150.02157905042594,207.48495957388525,rural,1,petrol,4,1.5,1000,clear,29.131390671207868,high,evening,422.0978666897747,general,52.348076272928445
222.05577100363868,406.8115079594252,highway,3,hybrid,4,2.5,5000,windy,27.727193729684217,medium,afternoon,3510.8772630464414,hazardous,54.45643210536116
345.86750277873176,467.30467745640294,highway,9,diesel,6,3.0,1000,clear,0.6394937341994178,medium,morning,514.2691700817953,general,135.60874719983713
172.90351700286888,272.74823890606143,highway,4,petrol,12,4.0,20000,clear,16.08236826635378,medium,afternoon,12327.148486232927,perishable,90.12401754000236
37.72697151189065,184.25707496307245,highway,11,petrol,2,2.5,1000,windy,6.131413201412381,low,morning,490.3739100008173,perishable,10.213621530858745
193.22131303627867,-197.54240436254457,rural,12,diesel,0,2.0,20000,rainy,20.63883282555925,medium,evening,11028.102937292866,hazardous,109.40200877590482
472.7798055202087,-171.98625148269582,rural,11,diesel,11,2.5,20000,rainy,16.62137232964153,high,afternoon,9269.238511798269,general,364.5969935772469
324.4498546762935,-59.40414876421857,rural,13,electric,5,5.0,5000,clear,-1.1308865666515866,medium,evening,4463.4336960304845,general,18.99373420918002
339.0247828469314,-69.79409770080332,highway,13,petrol,11,4.0,10000,snowy,21.186501074124607,medium,afternoon,1946.661121337033,general,132.93095269710935
319.81825528244354,-21.66884336010826,highway,14,diesel,6,3.0,10000,clear,-8.0911950870963,high,night,8034.728079187259,perishable,167.5319956696136
107.50614809012403,13.454246388362579,highway,14,petrol,10,1.5,10000,foggy,-6.4631164434535116,low,night,4234.2184691673465,general,29.533739330827363
214.98359341011727,52.04584548550978,highway,14,petrol,9,1.5,2000,snowy,-0.8609868861325776,high,afternoon,142.80702076593244,fragile,85.88085084118568
377.96050119802595,94.37638304821357,highway,12,hybrid,14,5.0,5000,clear,18.94020997291649,medium,evening,4403.09657033774,general,93.14647527299122
59.67271980104798,-130.79356308078974,urban,3,electric,7,5.0,1000,rainy,27.974371613126618,high,night,795.5827107715214,general,4.9779770247998
146.147860283959,-170.34664763305258,highway,5,diesel,13,2.5,10000,clear,29.123544720887438,low,evening,754.8306115617448,general,38.65034125455929
145.39636314826828,271.7611143511164,rural,8,petrol,6,1.5,5000,clear,3.8319128120149957,high,afternoon,1787.4660287810448,general,69.99056433472316
221.68927452130794,176.13437739015438,rural,1,electric,14,4.0,2000,clear,9.210301611886555,high,morning,1567.9624079509224,fragile,14.997154069325548
490.3806830616707,110.90094155408374,urban,2,petrol,6,3.0,5000,clear,1.6875229495850719,medium,afternoon,2329.2261371753275,fragile,226.6144459758987
43.07624787507275,244.10795881784665,highway,13,petrol,6,1.5,1000,foggy,-8.183926777055131,high,night,839.1365079096462,general,19.506108122512746
264.16348724649157,379.37558504247835,mixed,7,diesel,0,1.5,10000,foggy,14.752851816972871,low,evening,5406.309509148162,hazardous,157.53018842263455
97.88869418598313,99.38503638134323,mixed,13,diesel,8,2.0,1000,clear,17.253211103849367,high,evening,747.760197923827,general,59.672512345129164
485.63150725077463,248.78362553638556,highway,1,petrol,8,1.5,2000,rainy,36.75418865891845,low,afternoon,865.2812855552021,general,108.08528746272222
65.51871731645745,467.5005566846111,rural,13,electric,6,1.5,1000,clear,25.593875878769083,severe,evening,174.17518087471979,general,5.095219893993246
207.76449115717972,387.7371471030925,rural,13,diesel,8,4.0,2000,foggy,36.715154797597535,medium,afternoon,485.89431177377054,fragile,131.04616244495858
371.56364256895705,98.20056735168662,urban,13,diesel,10,1.5,1000,rainy,3.975169295138068,high,afternoon,208.4935528741692,perishable,283.0331755191634
355.2316697334482,251.30178647032008,highway,14,electric,3,2.0,2000,snowy,26.23046670782435,medium,evening,1463.1388153981188,perishable,18.443915087751027
217.1370320780268,-76.05035465884217,urban,14,diesel,6,2.0,5000,foggy,19.914567764815136,medium,afternoon,4164.216838271109,general,152.4037058111819
179.79684229683193,192.36552942656292,urban,11,petrol,1,5.0,5000,clear,4.839872178260411,medium,night,1114.8476037991031,perishable,104.4381900095985
204.83006549090658,486.92980379690994,urban,14,diesel,13,2.0,5000,snowy,0.5574846469023764,low,evening,1515.4804072799157,fragile,186.0961841993666
139.49536894773325,162.8205806417656,mixed,5,diesel,5,1.5,5000,clear,4.551988387073966,low,afternoon,3354.8272954121926,hazardous,49.284712193588106
110.6131399663319,449.3468094331031,rural,10,diesel,14,5.0,1000,snowy,38.984252165510426,severe,night,446.72412267609036,fragile,149.47250625732966
246.6894518038561,85.13444435228249,highway,8,diesel,1,2.5,20000,windy,-8.839421220702645,medium,morning,14602.860836702263,general,135.84719040526554
141.58154047312757,499.19137902924183,urban,6,petrol,9,2.5,2000,clear,35.24167956753829,low,afternoon,641.3680667790893,perishable,79.34558198012066
150.85621579965255,205.45402465929047,rural,3,diesel,2,4.0,2000,clear,28.5842859606512,high,evening,996.8618514425534,general,73.3318975146692
331.810471102533,-170.41170403484583,highway,7,petrol,10,2.5,20000,clear,17.179536514548452,high,morning,15028.420919675826,general,158.98978523526006
484.58329253294715,210.72835768397167,highway,3,diesel,12,4.0,2000,clear,32.91219138824093,medium,night,694.8649916214782,general,183.7172127034663
305.78222827409377,-7.799113024282356,mixed,12,diesel,10,4.0,2000,rainy,-7.401666856083113,medium,evening,1190.0857372688577,perishable,163.7423272286637
47.71993886183348,-177.2630745748737,urban,5,electric,0,5.0,5000,snowy,17.211362914421557,medium,morning,2943.388088889422,hazardous,3.9318244991800917
47.03597078849282,374.59731328626435,highway,7,diesel,6,2.0,2000,snowy,4.2711651514478515,low,afternoon,698.279286266016,general,20.027453146728877
476.19737821432733,-6.989254113470855,highway,2,diesel,11,3.0,2000,rainy,-9.50976920456624,severe,morning,1364.1000462615384,perishable,224.50278992008467
155.6724872505935,357.5839878325489,urban,10,diesel,1,4.0,10000,clear,20.952355052487185,medium,evening,4804.04806763731,general,127.40418698510693
55.11282318041296,1.7523080691068782,urban,4,diesel,2,1.5,2000,windy,22.888031605571864,high,afternoon,1109.8627699932472,general,31.618895674527685
303.53184770368694,-63.971552288358005,highway,2,hybrid,11,2.0,20000,foggy,19.538801170387057,high,night,7090.909204189972,general,76.8318365697468
315.5879013622304,481.7549018730992,urban,7,petrol,0,1.5,2000,clear,9.524709304996811,low,night,252.92894539400348,fragile,152.17639129621287
327.7673618581572,53.1517294285137,highway,3,petrol,2,1.5,20000,snowy,30.21358723738929,low,morning,12600.463367021885,perishable,124.65458626980764
141.02699365019524,220.96334801021231,highway,9,petrol,10,2.5,2000,rainy,7.15793686229527,medium,night,683.1446817031768,general,50.010639324526636
17.404235265092765,226.98704497013009,urban,11,diesel,3,1.5,20000,rainy,20.197912822975358,low,night,10991.661506774428,general,12.67503475151129
482.8575310326912,192.33143752145125,highway,6,diesel,13,5.0,2000,windy,39.80289598537978,medium,morning,1643.369632766439,hazardous,223.7692195841088
132.9375923886402,440.28702046485023,mixed,1,petrol,6,4.0,2000,snowy,32.29242175181432,severe,afternoon,1519.4496020902036,general,142.61128172824212
341.2528811457483,272.1087499568079,highway,10,petrol,5,1.5,10000,clear,22.213753314836268,medium,evening,5700.383806570587,general,121.34432480129873
356.2486362405677,82.61310287345113,rural,8,petrol,0,1.5,10000,clear,23.70847787546155,medium,afternoon,2124.3680859698798,general,103.13459102827467
308.90363436894796,403.6662691669918,highway,13,diesel,10,2.5,2000,clear,32.05005958468778,medium,afternoon,977.7630192819402,general,119.1836538973631
163.32462316468764,-73.25597061882492,highway,7,diesel,3,1.5,10000,clear,-1.2095264776008885,low,evening,3436.2035099326376,fragile,39.406058963657536
142.83716434439222,180.96573032729222,rural,1,hybrid,8,4.0,1000,clear,-4.489574512022456,high,morning,572.8451496658112,general,41.16222253073032
302.8574585243245,465.38526036062945,urban,3,diesel,2,4.0,1000,clear,1.0447400832894949,medium,morning,685.0675053935962,general,187.94472142410416
434.38686046972884,237.7783409162889,rural,3,petrol,5,1.5,5000,clear,27.22699174995112,severe,afternoon,3295.5522356415318,perishable,226.84087800950715
473.8995271724638,371.87791533241335,urban,14,diesel,10,4.0,5000,clear,28.486627266368203,medium,evening,350.63291307535866,general,402.66947122924006
61.89384415784124,257.492507881635,urban,3,electric,1,5.0,1000,foggy,-8.590110416638122,low,morning,398.22353445666573,general,4.806973573974106
85.86602017288273,387.55960447652325,rural,7,electric,4,5.0,5000,foggy,-7.001114154898932,low,morning,1816.2177213431748,general,5.536488567592094
472.92076680370906,461.14151589167056,urban,6,petrol,8,4.0,2000,clear,39.078254646361856,high,afternoon,418.35106723536654,fragile,368.34330054207743
370.90226188404836,-8.954790727084239,urban,11,petrol,11,2.5,2000,clear,14.605144452488581,medium,afternoon,927.3375150490089,perishable,181.620387224312
442.66697416658883,-81.2372431202968,rural,12,hybrid,1,2.0,5000,snowy,16.79517164924416,low,morning,1327.9821869107877,general,86.88316892179076
109.28999072631815,138.79352523277794,mixed,2,petrol,2,5.0,1000,clear,20.609111011129475,high,evening,377.91432966261607,general,51.2478971509478
297.91707684360694,291.3036987769511,highway,5,hybrid,11,2.0,20000,clear,38.22216611423524,high,evening,10349.421479048742,general,100.52194805029792
353.55840126456206,-40.96612277244872,urban,6,diesel,1,3.0,2000,foggy,-2.024999923850764,severe,afternoon,1540.658716633757,fragile,287.011562360866
343.2548238690166,-197.12898469888304,highway,12,diesel,1,2.0,10000,rainy,21.65409498526508,high,evening,3912.108483047555,hazardous,148.8594764058144
209.9943285246821,40.05458108569373,highway,2,electric,5,5.0,20000,clear,-6.209656255370978,low,evening,9768.003441535966,general,8.412297625034979
17.543496928741153,478.20153482745195,urban,14,petrol,5,5.0,10000,clear,15.672240633322707,low,afternoon,7177.552999981601,general,15.509280339877897
295.6337678340889,286.4772224240927,rural,1,petrol,4,1.5,2000,clear,12.013305979190934,medium,morning,830.5261170289737,hazardous,81.08778053371599
134.0197541980083,80.92781075885675,urban,4,electric,13,4.0,5000,rainy,3.4094070018098033,high,morning,1799.2012778157095,hazardous,12.984428951895259
230.62458061001627,-65.19673185721176,rural,14,hybrid,1,2.0,10000,rainy,12.027635830564169,high,afternoon,6026.73705999529,general,75.21777447682767
479.2146973910705,49.26277162832289,highway,12,diesel,0,2.5,1000,clear,24.912896055164943,low,evening,316.702949835401,general,124.02962371517069
205.52730564479302,-81.11239668912643,urban,4,petrol,12,3.0,10000,clear,32.049109216234584,low,afternoon,353.5108120526686,general,77.95471242416167
421.5027872655691,-125.58592508093402,mixed,4,petrol,12,1.5,1000,foggy,29.24523730902245,medium,morning,207.52854016175073,hazardous,131.1479930928762
102.38489681713305,434.7196608007877,highway,1,hybrid,2,2.0,20000,clear,19.243165437656298,medium,afternoon,5031.327283105117,hazardous,22.518666901976573
339.5056440322641,498.3552368628315,highway,3,diesel,2,4.0,20000,windy,34.848940319994014,low,afternoon,14586.710556640523,general,213.1981757171452
488.7334076750823,-85.11989228294678,urban,7,diesel,8,2.5,5000,clear,24.69252564483394,low,morning,1026.2600530787806,perishable,212.62256694658325
59.92761942773903,-161.8342087852042,rural,4,diesel,3,5.0,1000,clear,31.91326865993249,low,night,596.5379945647143,fragile,18.781327691602186
14.076771691324087,30.81177500234864,urban,2,diesel,13,2.0,5000,clear,9.911651006886338,low,night,1461.0418821664343,general,5.7914823390669
222.45556838998104,123.16142653299073,urban,8,diesel,13,4.0,10000,snowy,24.918663954032468,medium,afternoon,623.5692868619321,general,195.73456596577105
55.38648669516993,-56.625127046901866,rural,11,diesel,8,2.0,5000,rainy,-6.274720159052373,high,afternoon,3761.4264729832685,general,31.259412585431686
376.70833134135336,10.997438258990922,highway,1,petrol,12,1.5,10000,snowy,37.85689755091027,low,morning,8408.218679647283,general,133.716907852884
458.1288452857939,-59.39048501583961,rural,13,diesel,10,3.0,20000,clear,21.465453654377157,medium,evening,3076.185446750397,fragile,196.8398495195073
222.67027662729183,341.9823979027159,highway,9,petrol,0,4.0,5000,rainy,32.83538013344043,low,afternoon,2342.9216110130965,perishable,74.563664394294
136.76870465616608,298.80456027308253,highway,5,petrol,2,3.0,20000,clear,14.269903310134605,medium,evening,5252.768012578806,perishable,47.88537412079578
222.8576263132388,244.4660610326872,rural,2,petrol,0,3.0,10000,rainy,-8.457822103599124,low,evening,4993.956714218985,general,90.49450511183831
364.4894307465005,71.05249995544332,rural,13,diesel,5,5.0,1000,clear,14.60204267115335,high,evening,661.9521849119303,general,198.02942659282698
14.43653917438178,436.32865891996516,rural,14,diesel,0,2.5,2000,clear,26.28940961151691,medium,evening,1773.733587362012,perishable,8.010774598417436
298.8324548475016,478.672779074514,rural,4,petrol,1,4.0,10000,windy,-6.73364269725897,low,afternoon,3200.409225397859,general,141.3975357666508
310.5129255948157,-78.45248116221161,highway,3,petrol,8,2.5,10000,rainy,-4.984922668326782,medium,morning,2364.636985736616,perishable,81.04029860041474
322.4672409790084,-43.891151011685366,highway,7,diesel,10,5.0,2000,snowy,-7.284859947917601,high,afternoon,1236.137441994528,hazardous,203.9583852843978
128.59081919062984,167.94171960025875,highway,6,diesel,0,3.0,2000,clear,-4.005971191982218,high,night,1533.1367127497306,hazardous,49.58883903485118
359.8858344552821,-136.1246015024283,mixed,11,hybrid,3,1.5,20000,clear,20.717066767722688,medium,evening,599.3952122934963,fragile,66.92694499194673
54.78182830257044,105.51387917617897,mixed,12,petrol,5,1.5,10000,snowy,33.71963412869954,medium,evening,485.744852146544,perishable,21.995285705858965
107.6424648687324,207.2538853443971,mixed,11,electric,13,2.0,10000,clear,13.54618310545915,low,afternoon,5273.325661315022,hazardous,6.895014905677899
439.9603228606961,165.45149979613316,highway,9,hybrid,1,2.0,5000,clear,30.439210321297423,medium,evening,673.9613210235548,fragile,76.97200250633965
371.9743438560175,31.636008154618246,urban,4,diesel,0,4.0,2000,clear,9.929055802321265,high,night,1169.5219606221078,perishable,219.10037957095497
16.735321465559174,179.71206425404478,urban,12,petrol,3,1.5,1000,clear,32.76352538858053,medium,evening,552.754539467245,general,8.073380341704347
131.7043675812021,471.16066798119346,rural,3,diesel,2,3.0,10000,windy,-2.1219897107477923,low,afternoon,7232.578536154967,general,70.42111390135354
115.05917666665063,-55.78781699603677,urban,7,diesel,6,1.5,5000,clear,18.69683493762491,medium,afternoon,3607.8640955076157,perishable,58.59877680700406
142.69510073811657,258.38195087580254,rural,6,hybrid,6,4.0,1000,windy,16.008274909155226,medium,morning,765.9574250313117,perishable,41.7660188579078
131.30428743714432,-169.6223140907637,highway,5,diesel,11,2.0,20000,windy,-4.858079881334883,medium,evening,16823.192897703706,perishable,61.56057174447085
40.63788491399441,-153.50851686299555,highway,10,diesel,13,5.0,5000,clear,1.9120798727954613,high,night,2697.085493279007,perishable,18.900462353944725
234.88085313244196,186.27975695650952,highway,7,electric,9,2.0,1000,windy,14.230981325258123,low,evening,215.82859767983632,perishable,7.247142790120014
369.0394026452209,-126.54257377043537,highway,5,diesel,10,5.0,10000,foggy,28.59229890541457,high,afternoon,8240.080212956438,general,260.7742912965174
307.29854511154383,-184.35724810119987,highway,9,diesel,6,2.5,5000,snowy,35.23847213635236,low,night,4484.772832363447,hazardous,116.58836030016066
339.7071176130591,-79.94090164638446,highway,12,diesel,8,5.0,2000,snowy,26.78260774217469,low,night,165.39026496863494,perishable,142.29987338079061
49.76309748275718,195.3944196997021,highway,4,petrol,8,2.0,1000,clear,4.650716491152038,medium,afternoon,581.6028603118881,hazardous,13.543134352594505
476.23044798662573,292.3386681632527,urban,1,diesel,3,3.0,10000,snowy,-4.860907245514753,high,night,3430.4550233388177,perishable,520.6087333411757
420.86099858308216,-58.265005101034006,mixed,10,petrol,8,4.0,5000,clear,16.26092449066162,medium,evening,1436.5034430697272,general,178.0733881602048
404.49425606287474,267.7816060457221,rural,12,electric,14,2.0,1000,rainy,7.218381408887157,low,night,715.4191432555895,general,19.230763313392785
413.26206447046604,-72.26656823053946,highway,5,petrol,10,2.0,20000,clear,18.165987286590727,severe,afternoon,5494.77604025648,general,173.00041338759257
467.02814898505306,229.42019864187998,highway,1,diesel,6,5.0,20000,rainy,9.897199048505648,medium,night,2779.1963000658143,general,201.04501118113728
276.68444339571187,88.37177592705919,highway,12,hybrid,5,3.0,2000,clear,8.95973524205118,severe,afternoon,512.4741475807904,general,81.96688883521098
108.13818875513668,257.65965653353175,mixed,13,petrol,10,2.0,5000,clear,35.599076966599306,high,afternoon,2464.441671008859,perishable,63.76171066381949
312.22396784774514,496.5369267354731,urban,1,petrol,8,3.0,5000,rainy,23.376760963494455,low,evening,1218.4009948985893,general,181.81096979345506
374.0119318972901,456.47187566279337,highway,1,diesel,3,2.0,2000,clear,23.485307687510623,high,night,694.1521715960454,general,165.18013275266753
371.57952274347247,-197.00276951472745,rural,1,diesel,0,3.0,5000,rainy,-3.3139690779733746,low,evening,2629.219744168405,perishable,113.57240627463918
265.5100218417713,419.807135053614,highway,8,petrol,5,2.0,20000,snowy,9.483214038075698,low,morning,12488.18238650448,general,165.80936507032428
43.54477247345325,-153.45644337766342,mixed,2,petrol,12,4.0,20000,clear,28.138379990272487,low,morning,1353.718854700686,general,13.784581937131712
191.84533983076264,467.1326103118915,highway,9,diesel,0,2.5,2000,rainy,18.34741351171257,low,morning,799.5161806470081,hazardous,71.3273181833617
461.1756381470451,-2.7220246302207096,highway,7,diesel,9,2.5,10000,rainy,13.018167952694373,medium,morning,6458.7980986290095,perishable,161.39224116832543
296.37996578113876,67.42438128788967,urban,14,diesel,8,1.5,2000,foggy,38.63798526381477,medium,evening,657.3546293832485,general,168.49080296427476
273.7826521952996,-135.85325637699052,mixed,11,diesel,13,2.5,20000,rainy,-3.1815582103431295,low,afternoon,13658.337127972822,perishable,167.4215142949883
141.73822204727483,-121.40906916976328,mixed,3,diesel,4,3.0,2000,clear,-1.9619217639673414,low,evening,682.1686351845696,general,47.83113012633429
190.53997075912366,308.71839566052375,urban,9,diesel,1,3.0,20000,clear,18.16235099120488,medium,night,13691.37333422801,fragile,200.67312668728275
448.71958368505295,461.0325650238041,highway,4,hybrid,11,5.0,10000,windy,10.258877553396498,medium,evening,8606.569775368433,general,171.8823478487402
336.5668932881495,227.52394646801665,urban,7,petrol,7,2.5,20000,rainy,14.034184480863496,medium,evening,9124.285629145073,perishable,284.20488170598566
395.8196431086431,301.09501086876776,mixed,3,petrol,9,5.0,5000,clear,17.393720346866264,severe,morning,2224.1242444449995,fragile,326.6478418806884
232.629257303151,333.37882121800743,urban,5,diesel,10,3.0,1000,windy,-3.6264912319834943,medium,night,487.5745704482114,perishable,155.9880714363272
318.8211375335174,-16.030007812940806,rural,13,diesel,5,4.0,10000,clear,3.506063705651022,medium,afternoon,8576.035440755242,general,166.79782865804037
131.7079682841717,-168.33925835584955,urban,4,petrol,12,3.0,1000,clear,16.85778812719648,medium,afternoon,227.41954600913496,perishable,53.017334793777934
355.6758068389083,-198.68907925658198,urban,13,diesel,2,5.0,10000,windy,-0.32229173518694365,high,evening,6688.6339920222445,general,349.00112951232023
219.52465351463528,45.454498067813056,urban,6,electric,10,4.0,10000,rainy,31.97948165545451,severe,morning,6238.6370390450365,perishable,30.997782557868852
226.84730225922533,-30.975040260548738,rural,12,diesel,14,4.0,10000,rainy,29.174393247898365,medium,evening,5728.727218852567,hazardous,127.12280947363573
328.167939042672,-156.37759246557005,mixed,13,hybrid,1,4.0,10000,clear,18.408510463013272,medium,afternoon,6680.740045400338,general,89.84030373366727
468.7775045197741,-74.33019525443328,urban,9,diesel,9,2.0,20000,clear,14.74634664383339,low,afternoon,5815.655980459514,perishable,274.1996446259095
41.363109838224254,-112.85077121243654,urban,5,hybrid,10,1.5,5000,clear,36.477916149804706,high,night,4183.306783031716,perishable,16.039421180760595
414.1241863000337,440.4148664321593,highway,1,petrol,13,5.0,20000,rainy,27.616859405497248,low,night,16349.757530333067,perishable,306.1329568769178
153.26772410197464,-101.81295057858175,highway,13,hybrid,3,3.0,20000,clear,-8.093556219218497,medium,evening,4225.589800120429,general,26.193106209471257
227.52053270812513,176.35392479137542,mixed,5,petrol,0,2.0,5000,clear,1.169142307847052,high,night,2363.18125796789,perishable,98.6472339489155
20.73753109975439,215.1741685785152,highway,5,diesel,0,5.0,10000,windy,-6.350897440285688,low,night,2890.904906808224,general,7.518854824915503
157.51257813881338,180.44262039604365,rural,9,electric,4,1.5,5000,windy,39.734235214558495,medium,afternoon,3579.410625963305,general,8.571386001354329
256.2893088887639,-130.66049604880843,rural,8,diesel,9,2.0,1000,clear,11.109545251384459,medium,morning,820.2345912111564,general,93.60894832046539
37.52627790024512,23.158853225385844,rural,5,hybrid,8,3.0,5000,clear,-3.2901763554548014,low,afternoon,2453.807871928324,hazardous,7.0996217854473
250.63690739775092,-164.1107672757927,mixed,5,diesel,11,5.0,20000,windy,7.908504210884385,high,evening,5839.270625139236,hazardous,200.63094487452915
464.2842081406294,76.96893986742121,urban,14,diesel,4,4.0,10000,clear,38.997451311342,medium,afternoon,5844.292714257339,fragile,379.61725757156756
